messageId;label;content
142796765911964_142935529231421;non relief;"Verkehrswarnmeldungen:
Stand: 03.06.2013 11:07:27 Uhr A4 Dresden Richtung Görlitz
Tunnel Königshainer Berge Bauarbeiten, Dauerbaustelle, bis auf weiteres gesperrt, dichter Verkehr zu erwarten, bis 31.12.2013, empfohlene Umleitung: U5

A4 Görlitz Richtung Dresden
Einfahrt Pulsnitz Verkehrsbehinderung, Gefahr durch verschmutzte Fahrbahn

A4 Richtung Dresden
in Höhe Autobahnanschlussstelle Siebenlehn Unfallstelle geräumt

A14 Leipzig Richtung Halle
in Höhe Autobahnanschlussstelle Leipzig-Ost Bauarbeiten, Anschlussstelle gesperrt, eine Umleitung ist eingerichtet, bis 07.06.2013 18:00 Uhr

A14 Leipzig Richtung Nossen
in Höhe Autobahnanschlussstelle Döbeln-Ost Bauarbeiten, Anschlussstelle gesperrt, bis 04.06.2013 18:00 Uhr

A72 Plauen - Hof
zwischen Plauen-Süd und Pirk in beiden Richtungen mit sehr gefährlichen Fahrbedingungen ist zu rechnen, Überflutungsgefahr

B2 Leipzig - Gera
zwischen Audigast und Pegau in beiden Richtungen Überflutungen, Verkehrsbehinderung, bitte vorsichtig fahren

B2 Bad Düben Richtung Leipzig
zwischen Leipziger Straße in Bad Düben und S12 Hochwasser, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

B2 Gera - Leipzig
in Höhe Ortseingang in beiden Richtungen Überflutungen, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

B6 Richtung Wurzen
zwischen Leipzig-Ost und Machern Bauarbeiten, beide Fahrtrichtungen gesperrt, eine örtliche Umleitung ist eingerichtet, bis 07.06.2013 18:00 Uhr zwischen A14 AS Leipzig-Ost und Abzw. Althen/Panitzsch

B6 Dresden Richtung Wurzen
zwischen Scharfenberg und Alte Elbbrücke Überflutungen, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

B6 Dresden-Cotta und Dresden-Altstadt
zwischen Cossebauder Straße und Flügelweg in beiden Richtungen Überflutungen, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

B6 Ortsdurchfahrt Zehren
in Höhe Ortseingang Bauarbeiten, vorübergehende Regelung mit provisorischen Ampelanlagen, bis 28.06.2013 18:00 Uhr

B93 Borna - Schneeberg
zwischen K7933 und Treben in beiden Richtungen Überflutungen, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

B93 Ortsdurchfahrt Treben
zwischen Serbitz und Treben in beiden Richtungen Überflutungen, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

B93 Wilkau-Haßlau
zwischen S277 und Muldenbrücke in beiden Richtungen gesperrt, Feuerwehreinsatz, Überflutungsgefahr

B94 Ortsdurchfahrt Reichenbach im Vogtland
in Höhe Ortseingang Überflutungen, gesperrt, eine Umleitung ist eingerichtet

B95 Chemnitz
in Höhe Glauchauer Straße in beiden Richtungen Fahrbahn auf einen Fahrstreifen verengt (Hauseinsturz)

B95 Ortsdurchfahrt Burkhardtsdorf
in Höhe Ortseingang in beiden Richtungen Überflutungen, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

B95 Oberwiesenthal
in Höhe Annaberger Straße Überflutungen, gesperrt, eine Umleitung ist eingerichtet

B97 Bernsdorf, Dresdener Straße
zwischen Fabrikweg und Am Gipfel Baustelle, beide Fahrtrichtungen gesperrt, bis 20.07.2013

B101 Grünstädtel
zwischen Gottfried-Heinrich-Stölzel-Platz und Alte Bahnhofstraße in beiden Richtungen Überflutungen, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

B101 Markersbach
zwischen Bergstraße und Annaberger Straße in beiden Richtungen Überflutungen, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

B107 Auerswalde
zwischen Wittgensdorfer Weg und Ortsausgang in beiden Richtungen Überflutungen, Wasser auf der Fahrbahn, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

B107 Eilenburg - Grimma
zwischen Dorfstraße in Wellaune und Niederglaucha in beiden Richtungen Überflutungen, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

B169 Neuensalz - Aue
zwischen Rodewisch und Stützengrün in beiden Richtungen Hochwasser, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

B169 Neuensalz - Aue
zwischen Rodewisch und Stützengrün in beiden Richtungen Überflutungen, gesperrt

B170 Ulberndorf
zwischen Weg zur Eichleite und Bergweg in beiden Richtungen Überflutungen, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

B173 Mylau, Netzschkauer Straße
zwischen August-Bebel-Straße und Ortsausgang in beiden Richtungen Überflutungen, gesperrt, eine örtliche Umleitung ist eingerichtet

B174 Reitzenhain Richtung Chemnitz
zwischen Amtsberg und Zschopauer Straße stockender Verkehr

B175 Glauchau
zwischen Sachsenallee und Am Schafteich in beiden Richtungen Überflutungen, gesperrt

B180 Stollberg Richtung Chemnitz
zwischen Erdmannsdorf und Flöha Erdrutsch, beide Fahrtrichtungen gesperrt, eine örtliche Umleitung ist eingerichtet

B283 Adorf Richtung Aue
zwischen Jägersgrün und S277 Hochwasser, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

B283 Aue - Adorf
zwischen S277 und Jägersgrün in beiden Richtungen Überflutungen, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

K6609 Kauschwitz
zwischen Osseweg und Neue Straße in beiden Richtungen Überflutungen, gesperrt

K7703
zwischen Niederwiesa und Braunsdorf in beiden Richtungen Überflutungen, gesperrt

K7827
in Höhe Oberlauterbach Überflutungen, beide Fahrtrichtungen gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

K8034
zwischen K9034 und K8035 Überflutungen, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

K8296 Etzdorf
zwischen Ortseingang und S36 in beiden Richtungen Überflutungen, gesperrt

K8616 Ostritz
zwischen Juteweg und Ende der Straße in beiden Richtungen Hochwasser, gesperrt (betroffen auch Grenzübergang nach Polen)

K9035, K9033
zwischen Liebenau und Löwenhain Überflutungen, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

K9113 Ortsdurchfahrt Waschleithe
in Höhe Ortseingang in beiden Richtungen Überflutungen, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

S11 Grimma
zwischen Wurzener Straße und Nerchauer Straße in beiden Richtungen Hochwasser, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren betroffen die Muldenbrücke

S34 Niederstriegis
zwischen Ortseingang und Bahnberg in beiden Richtungen Steinschlag, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

S50
zwischen Deutzen und Borna Überflutungen, beide Fahrtrichtungen gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

S115
zwischen Rodewitz/Spree und Bederwitz in beiden Richtungen Überflutungen, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

S178 Altenberg - Heidenau
zwischen Schlottwitz und Mühlbach in beiden Richtungen Überflutungen, gesperrt

S183
zwischen Am Wehr in Dresden und Kreischa in beiden Richtungen Überflutungen, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

S232
zwischen B95 und Zschopauer Straße in Herold Straße wieder frei

S239 Klaffenbach
zwischen Chemnitzer Straße und Würschnitztalstraße Überflutungen, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

S240
zwischen Stein und S247 in beiden Richtungen umgestürzte Bäume, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

S241
zwischen Schweizerthaler Straße in Taura und Hauptstraße in beiden Richtungen gesperrt, Gefahr durch Überflutung

S252
zwischen Sankt Egidien und Lobsdorfer Straße in Glauchau in beiden Richtungen Überflutungen, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

S272
zwischen Schwarzenberg/Erzgeb. und Jägerhäuser Straße in beiden Richtungen Überflutungen, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

S281
zwischen Kirchberg und B93 Erdrutsch, beide Fahrtrichtungen gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

S286 Wildenfels Richtung Crossen
zwischen Stangendorfer Straße und Zwickauer Straße Straßenschäden, Vollsperrung, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

S302 Schöneck/Vogtl. - Oelsnitz
zwischen Schöneck/Vogtl. und Tirschendorf in beiden Richtungen Überflutungen, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

S303 Ortsdurchfahrt Tirpersdorf
in Höhe Ortseingang Überflutungen, beide Fahrtrichtungen gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren
Heidenau Volksfest, Verkehrsbehinderung, bis 04.06.2013 ca. 06:00 Uhr im Innenstadtbereich
Dresden Hochwasser, Fähre außer Betrieb (Personenfähren Johannstadt; Laubegast, Niederpoyritz, Pillnitz einschl. Autofähre) )
Mülsen, Sankt Jacober Hauptstraße
zwischen B173 und Turnhallenweg in beiden Richtungen Überflutungen, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren
Sachsen starker Regen, Aquaplaninggefahr, Überflutungsgefahr, bis 03.06.2013 18:00 Uhr

Thierbacher Straße
zwischen Peniger Straße und Brückenstraße in Penig in beiden Richtungen Hochwasser, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren
Kreis Sächsische Schweiz-Osterzgebirge Hochwasser, Fähre außer Betrieb (betrifft Fähre Schöna-Hrensko)

Pirna, Brückenstraße
zwischen Dohnaische Straße und S164 in beiden Richtungen Hochwasser, gesperrt (einschließlich Elbeparkplatz)

Dresden-Altstadt, Terrassenufer
zwischen Carolabrücke und Theaterplatz in beiden Richtungen Hochwasser, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren

Chemnitz, Gustav-Freytag-Straße
in Höhe Annaberger Straße in beiden Richtungen Überflutungen, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren
Döbeln Überflutungen, gesperrt für Durchgangsverkehr, nicht passierbar ""betroffen Innenstadtbereich""

Colditz, Bahnhofstraße
zwischen Rochlitzer Straße und Badergasse in beiden Richtungen Hochwasser, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren betroffen die Colditzer Muldenbrücke
Am Teich
in Höhe Dammühle in beiden Richtungen Überflutungen, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren
Markersdorfer Straße, Stollberger Straße - Südring
zwischen Wolgograder Allee in Chemnitz und Südring in beiden Richtungen Überflutungen, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren
Grimma Hochwasser, Überflutungen, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren
Colditz Hochwasser, Überflutungen, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren
Sachsen Hochwasser, Überflutungen, Verkehrsbehinderung
Bahnhofstraße
zwischen Tiergartenstraße und Pirnaer Landstraße in Stolpen Gefahr besteht nicht mehr (QUELLE http://www.polizei.sachsen.de/de/vwdmeldungen.asp )"
142796765911964_142936345898006;non relief; Ich hab jetz einfach mal eine Gruppe aufgemacht .. ganz zwanglos .. Aber vieleicht können alle Freunde / Bekannte aus der Umgebung einladen .. das jeder mal Infos durchgeben kann wo Hilfe gefunden wird etc
142796765911964_143081812550126;non relief;Frage wie sieht das mit Zugverbindungen aus?
142796765911964_143124689212505;non relief;"hallo zusammen
ich komme aus nrw und bin daher nicht vom hochwasser betroffen.
trotzdem möchte ich meine solidarität zum ausdruck bringen.
die bilder, die ich auf  n24 gesehen haben, sind echt grausam.
grüße aus remscheid"
144463552415147_144466885748147;non relief;Flutkanal Artern Reinsdorf
144463552415147_144531099075059;non relief;Ich möchte mein tiefstes Mitgefühl aussprechen für die Hochwasseropfer :( es bleibt die Hoffnung das ist sehr wichtig
144463552415147_144533925741443;non relief;Zum Glück nur noch Alarmstufe 2
144463552415147_144541149074054;non relief;"Bilder, Videos und aktuelle Pegelinfos 

http://inet4you.dyndns.org/inet2/lokale-infos/425-impressionen-hochwasser-mai-juni-2013.html"
144463552415147_144606352400867;relief;"
Hallo.... ich befinde mich momentan in der Schweiz auf Montage und muss mit Bedauern ansehen wie Thüringen absäuft....ich möchte Euch anbieten in irgendeiner Form zu helfen....ab Dienstag, 11.6 bin ich wieder in Sonneberg und würde mit ein paar Helfern meiner Firma Euch unterstützen. Aufräumungsarbeiten, Trocknungen ...alles was anfallen würde. ca 1 Woche könnten wir helfen. Wer was weiss oder Hilfe benötigt...bitte meldet Euch. Gruss Illig Tobias
"
144463552415147_144613735733462;non relief;+++ Donau erreicht höchsten Pegel seit 500 Jahren +++
144463552415147_406229469492098;non relief;Sperrung zwischen Mihla und Creuzburg... Wir hoffen auf ein baldiges Ende...
145506268972219_145510135638499;non relief;Nachdem die Frage schon kam es sollte mal ne Seite gemacht werden wo man Hilfe anbietet und Hilfe holen kann habe ich mich entschlossen diese zu öffnen. Also hier kann jeder mitmachen der Helfen will der Hilfe braucht auch Sachen,Gegenstände braucht oder verschenkt usw. Ihr könnt auch Fragen stellen etc.
145506268972219_145512658971580;non relief;"Pegelstand Inn 23:15 Uhr : 874 cm
Pegelstand Donau 23:00 Uhr: 1119 cm"
145506268972219_145514298971416;non relief;"Sinnvoll ! Ich finds gut.
"
145506268972219_145517115637801;non relief;ich glaub nicht, daß die betroffenen in facebook rumhängen. die haben wichtigeres zu tun!
145506268972219_145521058970740;non relief;"Pegelstand Donau 0:00 Uhr: 1130 cm
Pegelstand Inn 0:00 Uhr: 889 cm"
145506268972219_145589175630595;non relief;"Pegelstand Donau 03.06.13 06:00 Uhr: 1207 cm
Pegelstand Inn 03.06.13 05:30 Uhr: 959 cm"
145506268972219_145591455630367;non relief;Es ist überwältigend die Zuschriften und Hilfestellung der Leute auf die kurze Zeit nach dem Start der Seite wir sagen jetzt  schon mal vielen herzlichen Dank macht weiter so. Helfende Hände werden immer gebraucht. Möchten uns auch beim Roten Kreuz, FFW,THW ,Polizei, Maltesern, DLRG und allen anderen freiwilligen Helfern für Ihren unermüdlichen Einsatz danken. Danke.
145506268972219_145609972295182;non relief;St. 2109 zwischen Aldersbach und Aidenbach wegen Erdrutsch total gesperrt.Danke für die Info Thomas Weber
145506268972219_145652988957547;non relief;Ab der Ampel beim Mediamarkt wird auf die Straussbrücke umgeleitet von richtung B8 kommend
145506268972219_145654832290696;non relief;Im Stadtteil Freinberg wird eine Unterkunft für 3 Leute zur Verfügung gestellt. Bitte per Pn Melden Danke
145506268972219_145658312290348;non relief;Ihr lieben und fleissigen Helfer es ist zur Zeit sehr schwer etwas richtig zu koordinieren   was die Hilfe angeht da man nirgends hinkommt in die verschiedenen Stadtteile. Geht einfach los und schaut in eurer Nähe wer Hilfe braucht.z.B. einfach mal essen, Getränke zusammenpacken und los gehen die Hilfe wird meistens nicht weit von der eigenen Haustür gebraucht.
145506268972219_145661602290019;non relief;"Passau hat ein Bürgertelefon eingerichtet
Aufgrund der sich dramatisch zuspitzenden Hochwasserlage hat die Stadt ein Bürgertelefon eingerichtet.
Die Nummer des Telefons lautet 0851 396 -859 bzw. -860. Dort werden alle Fragen rund um das Hochwasser beantwortet."
145506268972219_145664075623105;non relief;"Das Jahrhunderthochwasser in Passau gefährdet mittlerweile auch die Trinkwasserversorgung.
Die Stadtwerke schließen Probleme bei der Wasserversorgung nicht aus und bitten deshalb die Bevölkerung, mit Wasser sparsam umzugehen und sich auf Druckschwankungen einzustellen. Die Stadtverwaltung bereitet derzeit Notunterkünfte für die vom Hochwasser betroffenen Bürger vor, außerdem wurde ein Bürger-Telefon eingerichtet. Die Nummer: 08 51/3 96 – 859 oder 3 96 – 860. Viele Straßen sind nicht befahrbar. Die Innenstadt ist nur noch über die AutobahnausfahrtenPassau-Süd und Passau-Mitte anfahrbar. In sämtlichen Passauer Schulen fällt auch morgen und am Mittwoch der Unterricht aus. 
Auch im Landkreis Passau sind hunderte Einsatzkräfte im Einsatz, vor allem in den Bereichen Erlau, Obernzell und Neuhaus am Inn. In Afham musste die Feuerwehr rund 800 Schweine von einem Bauernhof vor den Fluten in Sicherheit bringen.
Im Landkreis Deggendorf sind die Feuerwehren ebenfalls in Alarmbereitschaft. Vor allem die Situation in Osterhofen wird derzeit mit Bangen beobachtet: Hält der dortige Damm den Wassermassen stand? Am Nachmittag wollen die Behörden im Landkreis Deggendorf die Öffentlichkeit über den aktuellen Stand der Dinge informieren. 
Quelle Unser Radio"
145506268972219_145669245622588;non relief;Büchlberg gibts es zwei Schlafplätze auf unbestimmte Zeit bitte PN
145506268972219_145669398955906;non relief;Ich hoffe das bald gut ist mit dem ganzen Unheil. Ist ja schrecklich was man grade auf Punkt12 auf RTL sieht. 
145506268972219_145670265622486;non relief;Ich find das so toll,das sich solche Organisationen bilden,die hier Hilfe jeglicher Art anbieten.Es tut mir so leid für alle Hochwasser opfer.Hoffe Ihr kommt bald zur Ruhe und bekommt auch finanzielle Hilfe um die Schäden zu beseitigen.
145506268972219_145670948955751;non relief;Mit Gänsehaut die Nachrichten gesehen, wünsche allen Betroffenen  von <U+2665> gaaanz viel Kraft!!!
145506268972219_145671598955686;non relief;"Jetzt muss Deutschland zeigen das wir auch in schweren Zeiten füreinander da sind 

Ich hoffe ihr kommt alle mit einem blauen Auge davon!"
145506268972219_145673155622197;non relief;ich wünsche allen betroffenen alles gute!!! mir fehlen echt die worte!!!
145506268972219_145673618955484;non relief;"Da ich gerade einen Beitrag über die Betroffenen des Hochwassers gesehen habe und ich weiß wie es ist, hüfthoch im Wasser zu stehen, möchte ich all den Menschen die dem Jarhunderthochwasser zum Opfer gefallen sind Mut zusprechen, verliert nicht die Hoffnung!!!

Es ist entsetzlich wenn man versucht sein Hab und Gut aus den Fluten zu retten, ich fühle mit euch, euren Familien und Freunden! Haltet zusammen und ihr werdet es schaffen!"
145506268972219_145677908955055;non relief;"Liebe Helfer habe gerade Rücksprache mit dem BRK Passau gehabt. Kleidung und Sachspenden bitte erstmal bei Euch lassen. In erster Linie geht es momentan um die Evakuierung. Unterkünfte bitte mit Telefonnummer per PN uns zusenden!
Freiwillige Helfer bitte meldet euch  bei den bekannten Stellen melden wie FFW, BRK, THW usw. 
Geldspenden bitte an folgendes Konto:
Rotes Kreuz
Konto:240 000 133
BLZ: 740 500 00   Sparkasse Passau
Verwendungszweck: Hochwasser"
145506268972219_145685882287591;non relief;Hallo Ihr. Das sind wirklich schlimme Nachrichten die man über euch so hört in den Nachrichten. Wir sind zwar hier nicht betroffen direkt (noch nicht), aber hier in Cottbus- im Bundesland Brandenburg steigt die Spree auch langsam, ebenso ihre Nebenarme, wie zum Beispiel der Priorgaben. Noch aber ist alles im grünen Bereich. Wir können zwar von hier aus nicht viel tun aber passt bitte auf euch auf. Denn Sachen kann man ersetzen- ein Menschenleben nicht..... Ein Gruß aus Cottbus/ Brandenburg Fam. Jens Pöthe und Mandy Pöthe
